index,price
15639,18453138
15640,17341257
15641,28266846
15642,19240325
15643,9678464
15644,15568908
15645,14391025
15646,30213755
15647,12056200
15648,16937555
15649,9275682
15650,38106485
15651,6689632
15652,15322365
15653,16272424
15654,14068860
15655,11746223
15656,28719688
15657,18095479
15658,14626938
15659,20696435
15660,16603466
15661,10992963
15662,19068459
15663,26712651
15664,14383856
15665,13506192
15666,12593703
15667,12378589
15668,11965363
15669,10740901
15670,17302512
15671,6489575
15672,20314555
15673,20889460
15674,22547968
15675,9721640
15676,12146564
15677,10124338
15678,22429609
15679,22171434
15680,6147544
15681,17626969
15682,13942196
15683,19236492
15684,12370585
15685,18021289
15686,28407922
15687,13567859
15688,24424001
15689,19279952
15690,19831051
15691,11971201
15692,11753479
15693,15121977
15694,17457790
15695,7519643
15696,10577695
15697,7979667
15698,16124396
15699,13814105
15700,16594853
15701,10858052
15702,15361806
15703,14116634
15704,21845795
15705,17428166
15706,16678869
15707,17707526
15708,23974245
15709,12782866
15710,8401149
15711,12930388
15712,11656123
15713,12139334
15714,13342098
15715,13091306
15716,14546969
15717,21416814
15718,22337778
15719,15633662
15720,19583245
15721,16646663
15722,10191584
15723,15318509
15724,11843447
15725,15123319
15726,11137436
15727,12178431
15728,8473829
15729,12226282
15730,27041519
15731,13715193
15732,17650672
15733,13034752
15734,16535131
15735,9259584
15736,9246866
15737,10850080
15738,16830014
15739,13898101
15740,11503980
15741,10989916
15742,16631403
15743,17285869
15744,11694204
15745,11490888
15746,10761524
15747,11714091
15748,14281171
15749,18079127
15750,15476753
15751,14696003
15752,13207267
15753,13251476
15754,15263237
15755,14117616
15756,9798394
15757,8739598
15758,37330936
15759,12446114
15760,28628244
15761,19947197
15762,20977355
15763,9714834
15764,23811139
15765,19689629
15766,22634989
15767,15379348
15768,24167296
15769,27383693
15770,13558860
15771,11757700
15772,18202654
15773,13744269
15774,23072450
15775,36150689
15776,16940314
15777,12954664
15778,14559141
15779,28995031
15780,16665646
15781,17297701
15782,11233580
15783,10225680
15784,20007954
15785,25765866
15786,9802558
15787,19394406
15788,18444041
15789,11446432
15790,13094939
15791,14602794
15792,14327653
15793,28625306
15794,17811209
15795,16814347
15796,14259980
15797,20956183
15798,7926081
15799,16407065
15800,14116957
15801,15294285
15802,11626493
15803,14070473
15804,17941659
15805,8901073
15806,37316760
15807,11393189
15808,8892353
15809,14091706
15810,19607126
15811,18865212
15812,15654541
15813,22711055
15814,9123848
15815,16076895
15816,9149156
15817,23558538
15818,17194147
15819,19309052
15820,18155203
15821,25170013
15822,18125355
15823,10641286
15824,22189742
15825,14383600
15826,18614804
15827,9726524
15828,10392387
15829,9374020
15830,30526481
15831,10734374
15832,18641376
15833,11690020
15834,9564499
15835,14587040
15836,18139466
15837,18312769
15838,14553609
15839,11142596
15840,17444191
15841,27050006
15842,12250022
15843,15227844
15844,17317640
15845,7877405
15846,10969160
15847,30288264
15848,22457809
15849,21255198
15850,20224682
15851,18716655
15852,20505450
15853,22731673
15854,13031288
15855,14874644
15856,8402866
15857,9945961
15858,20653575
15859,14096193
15860,12906456
15861,7833624
15862,10943797
15863,10966460
15864,25747587
15865,9686152
15866,16717986
15867,16599328
15868,23801898
15869,28667782
15870,15721078
15871,19282069
15872,12811468
15873,15145819
15874,26866456
15875,11399830
15876,10390898
15877,8384600
15878,11356537
15879,20785584
15880,20355255
15881,22021598
15882,22465856
15883,12453689
15884,20743805
15885,16808006
15886,13112010
15887,8689444
15888,12418118
15889,9574764
15890,8630070
15891,10988862
15892,27690286
15893,10846020
15894,19063986
15895,19738051
15896,11161032
15897,28186298
15898,17985322
15899,15422931
15900,10922977
15901,15767017
15902,16667782
15903,13025985
15904,11687741
15905,13294336
15906,10292274
15907,12272966
15908,30678553
15909,13124239
15910,17813820
15911,23978910
15912,15496708
15913,11245323
15914,24260794
15915,14732661
15916,13680983
15917,14161771
15918,9787905
15919,18720903
15920,16907087
15921,12168026
15922,8240654
15923,24547066
15924,22060802
15925,15017705
15926,12127229
15927,23311331
15928,21371781
15929,14679211
15930,20157160
15931,28256350
15932,12766251
15933,19518267
15934,14857543
15935,17605957
15936,18617539
15937,9643077
15938,13355006
15939,14429044
15940,18484705
15941,16667508
15942,19548359
15943,12049408
15944,9733312
15945,7889700
15946,12543656
15947,18255320
15948,17879690
15949,11455942
15950,29457132
15951,25024507
15952,35344214
15953,24834228
15954,9978107
15955,16161146
15956,24195449
15957,18779926
15958,12693113
15959,9580222
15960,32145969
15961,22795345
15962,13177697
15963,13819556
15964,13399000
15965,13295825
15966,15938911
15967,16665246
15968,20464995
15969,15584558
15970,12390759
15971,12863575
15972,10020198
15973,15835482
15974,17854613
15975,10286017
15976,19518293
15977,13198738
15978,14049397
15979,14781417
15980,26828203
15981,8290009
15982,8699531
15983,16990436
15984,12295876
15985,13085966
15986,8445094
15987,21202072
15988,13747046
15989,22511810
15990,13162234
15991,14665529
15992,16423876
15993,12898543
15994,16605621
15995,14227920
15996,8262610
15997,15490217
15998,7426581
15999,18533078
16000,16201023
16001,18271652
16002,16108878
16003,15763662
16004,34117290
16005,30976578
16006,13138856
16007,13317985
16008,19971052
16009,10425745
16010,12344713
16011,13676359
16012,14114023
16013,13334595
16014,17650154
16015,15260416
16016,14842969
16017,24568876
16018,15121761
16019,20643973
16020,14761638
16021,14429044
16022,28282552
16023,8550626
16024,19081500
16025,14269705
16026,14104110
16027,15730394
16028,16210653
16029,17741845
16030,19630263
16031,13695000
16032,11143357
16033,13475040
16034,21816145
16035,23348038
16036,23368102
16037,12370093
16038,17031926
16039,7116895
16040,19485557
16041,32365616
16042,16768200
16043,16159762
16044,14175206
16045,19614859
16046,12030758
16047,18065801
16048,17633753
16049,16283699
16050,7219904
16051,30383311
16052,14643090
16053,18900365
16054,20978898
16055,24694867
16056,17555722
16057,12688051
16058,18378182
16059,19165328
16060,17691554
16061,12051073
16062,10497082
16063,14038712
16064,17103906
16065,14559575
16066,18941332
16067,24211710
16068,17860201
16069,9150081
16070,13965634
16071,22180950
16072,16866518
16073,10536849
16074,20322945
16075,11723895
16076,8000281
16077,16890276
16078,7685860
16079,14091114
16080,13237716
16081,17403059
16082,15570236
16083,13218692
16084,29437361
16085,10275221
16086,14079132
16087,11277516
16088,17230033
16089,22280088
16090,19514609
16091,4947742
16092,35079978
16093,11231722
16094,11508909
16095,12070283
16096,21648940
16097,17645594
16098,9513744
16099,17763292
16100,9356582
16101,10571323
16102,15709729
16103,11229212
16104,11031674
16105,13323453
16106,10439137
16107,11182398
16108,11956955
16109,25229641
16110,19982736
16111,10130637
16112,12151219
16113,9162087
16114,15965205
16115,6235985
16116,8504601
16117,12291961
16118,21992262
16119,10823839
16120,10598497
16121,23797170
16122,6094338
16123,20584141
16124,10706648
16125,31442684
16126,9668447
16127,15885340
16128,12728685
16129,13839479
16130,10128783
16131,12220521
16132,30377817
16133,13492818
16134,11430297
16135,14046433
16136,15516897
16137,11950322
16138,12079729
16139,18523470
16140,14161477
16141,19671850
16142,23168609
16143,22944911
16144,12542761
16145,27502962
16146,11501230
16147,25590816
16148,10797519
16149,24854206
16150,14679938
16151,21960682
16152,26668167
16153,19289479
16154,24123969
16155,13681256
16156,8558039
16157,21687833
16158,8522107
16159,12392489
16160,36741766
16161,12485408
16162,31670513
16163,11406732
16164,33897365
16165,39467666
16166,16324312
16167,10723219
16168,12764727
16169,9318230
16170,15504462
16171,19936146
16172,8251788
16173,22552653
16174,27417148
16175,32713944
16176,29909388
16177,7840270
16178,14328521
16179,10911456
16180,15769262
16181,34027273
16182,14382181
16183,15707829
16184,25226238
16185,12862734
16186,23894578
16187,11662973
16188,26833864
16189,13180237
16190,14517206
16191,18192008
16192,24067494
16193,26716334
16194,25934273
16195,13595514
16196,26107395
16197,28233342
16198,27022493
16199,17309907
16200,10798716
16201,17604888
16202,11577455
16203,15346592
16204,32261005
16205,11209620
16206,13676771
16207,15115190
16208,9943335
16209,11328733
16210,14783815
16211,12910424
16212,14565193
16213,12768237
16214,17957497
16215,8846903
16216,13196319
16217,10905786
16218,17475716
16219,17640055
16220,11167930
16221,9813232
16222,10800071
16223,8464880
16224,9108734
16225,23229110
16226,16033179
16227,12253342
16228,14685434
16229,12687350
16230,9806083
16231,11118261
16232,19308812
16233,12109763
16234,13159417
16235,8780684
16236,12272950
16237,17062255
16238,8722061
16239,12024417
16240,17732381
16241,13199629
16242,11823868
16243,10699122
16244,14433449
16245,19677937
16246,9925873
16247,21823212
16248,10650060
16249,10484825
16250,11367358
16251,12604971
16252,10138366
16253,18768942
16254,15519246
16255,8704197
16256,14811190
16257,22026052
16258,17423381
16259,20207288
16260,22955637
16261,16235389
16262,8355950
16263,12427193
16264,14592924
16265,14887329
16266,14916478
16267,20326388
16268,25496540
16269,7676261
16270,23275634
16271,25125388
16272,11699101
16273,16150106
16274,22149477
16275,23015343
16276,27817556
16277,19046387
16278,8712517
16279,26626082
16280,16708016
16281,13191647
16282,25462236
16283,7605054
16284,22538583
16285,23198722
16286,21671786
16287,17715942
16288,10011269
16289,26407033
16290,15872668
16291,16354713
16292,19779798
16293,23808688
16294,10999542
16295,18200509
16296,33008047
16297,17587635
16298,15751158
16299,13416632
16300,28206768
16301,17893999
16302,13413343
16303,12453363
16304,24457145
16305,15427235
16306,17117086
16307,18023102
16308,11283940
16309,10142692
16310,13993247
16311,10161458
16312,16854412
16313,14231963
16314,9465255
16315,10754123
16316,12504329
16317,14032214
16318,15126358
16319,15769201
16320,11509612
16321,14776966
16322,14782250
16323,8433515
16324,11793071
16325,14023861
16326,19424383
16327,24801998
16328,22148545
16329,6345297
16330,17613442
16331,22610890
16332,16316557
16333,15331395
16334,18693819
16335,14547611
16336,20490799
16337,10523067
16338,15958837
16339,21183826
16340,20271754
16341,17815701
16342,27839934
16343,18658046
16344,21765673
16345,17629572
16346,9015933
16347,13886276
16348,11119734
16349,14078791
16350,11476578
16351,16210755
16352,35400088
16353,16035388
16354,15916650
16355,15623907
16356,15861030
16357,16041649
16358,20288854
16359,23112646
16360,17439206
16361,13346495
16362,14240613
16363,19512571
16364,19758529
16365,9333279
16366,14770496
16367,18078828
16368,14260963
16369,16274160
16370,15290559
16371,23767498
16372,26098682
16373,21959807
16374,19313093
16375,14994640
16376,25472659
16377,9681997
16378,13798945
16379,19272815
16380,18573883
16381,38791310
16382,17389375
16383,14453804
16384,10584283
16385,14616654
16386,13635895
16387,12831168
16388,7711329
16389,14754542
16390,16886798
16391,18393449
16392,21590497
16393,17728968
16394,18420765
16395,14989283
16396,13575494
16397,26414844
16398,14091914
16399,16160495
16400,12199490
16401,17439364
16402,17388677
16403,10815266
16404,20685875
16405,11214544
16406,8436494
16407,23956566
16408,33266363
16409,19458310
16410,15352640
16411,16379959
16412,19752050
16413,8292119
16414,24430365
16415,13133321
16416,14924610
16417,10498263
16418,14384808
16419,11002612
16420,20732107
16421,20122409
16422,12004853
16423,12282037
16424,16979404
16425,15762981
16426,18056270
16427,15768268
16428,14668139
16429,12103627
16430,14256134
16431,27248769
16432,18299017
16433,10434109
16434,12903271
16435,9670563
16436,10721807
16437,8510886
16438,17878686
16439,32363208
16440,18113973
16441,13222339
16442,11145814
16443,12678982
16444,9631789
16445,16475885
16446,18503540
16447,12584311
16448,9164268
16449,10584238
16450,34534720
16451,15252766
16452,11119321
16453,15158836
16454,10446704
16455,22998509
16456,19983592
16457,22165932
16458,14619420
16459,9553929
16460,20076824
16461,11287759
16462,34281598
16463,16639345
16464,26725218
16465,16392069
16466,26402795
16467,14346615
16468,14108828
16469,20243446
16470,16052975
16471,13015345
16472,17512407
16473,26692723
16474,35955552
16475,22365042
16476,9832140
16477,14137907
16478,10088914
16479,14845429
16480,10983690
16481,14529721
16482,12640654
16483,19247224
16484,13580613
16485,22007125
16486,14243046
16487,25139143
16488,33171874
16489,25367412
16490,7642982
16491,11999631
16492,23295720
16493,16045581
16494,11565224
16495,15572509
16496,14765206
16497,11959049
16498,22446774
16499,10572599
16500,8783231
16501,13894923
16502,11449075
16503,23816988
16504,12076916
16505,8994327
16506,22636076
16507,13584150
16508,12179679
16509,22655417
16510,22163991
16511,17590537
16512,13360650
16513,16068883
16514,11392911
16515,11671550
16516,18312955
16517,15749386
16518,32534672
16519,24530690
16520,27560514
16521,22375999
16522,13306120
16523,15444595
16524,15979950
16525,18598509
16526,15003734
16527,23247026
16528,14578118
16529,13047785
16530,13858594
16531,15173290
16532,17321603
16533,15828427
16534,14466646
16535,13542748
16536,9739649
16537,24360981
16538,16084550
16539,8363206
16540,12574580
16541,37260507
16542,7596563
16543,29986448
16544,22866810
16545,42340984
16546,15556907
16547,16736275
16548,12452929
16549,11842599
16550,11518766
16551,12879526
16552,6407003
16553,11932683
16554,10463552
16555,14835570
16556,13879505
16557,15007440
16558,13575468
16559,29998888
16560,9433067
16561,22913849
16562,28040955
16563,14257473
16564,22439718
16565,35793135
16566,14183725
16567,12308562
16568,10676268
16569,11049163
16570,41373068
16571,18388617
16572,19178039
16573,14956071
16574,18249270
16575,11507935
16576,20288227
16577,14764307
16578,13772031
16579,23438181
16580,19566386
16581,13095245
16582,18514164
16583,23857484
16584,14846202
16585,12403085
16586,20825435
16587,26865672
16588,14545769
16589,11926516
16590,13519387
16591,13810677
16592,20081766
16593,16965629
16594,12406608
16595,29806634
16596,7907084
16597,12887357
16598,12518512
16599,16250920
16600,14313976
16601,27224760
16602,10265726
16603,11515830
16604,14226856
16605,21906068
16606,20031970
16607,10897306
16608,17093799
16609,16245689
16610,19345105
16611,9124079
16612,11840834
16613,17294212
16614,33175567
16615,12889794
16616,13988970
16617,13637546
16618,19627113
16619,12067825
16620,20227767
16621,24874668
16622,9232156
16623,27154858
16624,12861567
16625,8767389
16626,24261956
16627,14839404
16628,17775782
16629,17949172
16630,11725986
16631,18427076
16632,21978639
16633,24756823
16634,28458410
16635,14840260
16636,15194896
16637,15567910
16638,19007035
16639,23013405
16640,11524038
16641,16045818
16642,21581499
16643,18636505
16644,15724441
16645,28051992
16646,23411863
16647,10124057
16648,12793208
16649,21759189
16650,14906117
16651,19206239
16652,18694817
16653,22347068
16654,13536569
16655,18316606
16656,14697947
16657,32182103
16658,13461953
16659,28809217
16660,7674507
16661,25994177
16662,12585677
16663,21883713
16664,11992687
16665,23499593
16666,11773277
16667,7410771
16668,15378524
16669,13033101
16670,29000487
16671,10414115
16672,24715144
16673,11070999
16674,18637123
16675,28989035
16676,31382259
16677,15055189
16678,17500307
16679,28848097
16680,27260257
16681,19315513
16682,28264461
16683,17979772
16684,24244569
16685,37144548
16686,7985350
16687,18634958
16688,14733726
16689,16615487
16690,17950278
16691,14719850
16692,7361785
16693,28579791
16694,21226202
16695,22460125
16696,14683308
16697,26631976
16698,14856959
16699,35121630
16700,18525996
16701,10609401
16702,14465719
16703,13065107
16704,11794495
16705,14345564
16706,13762608
16707,16833313
16708,10387634
16709,14632608
16710,32989147
16711,18038224
16712,11045213
16713,15466253
16714,14017525
16715,17725910
16716,11326932
16717,8743977
16718,11710476
16719,12876097
16720,16334540
16721,12751925
16722,22326768
16723,15070713
16724,16367741
16725,17150714
16726,19891920
16727,12351298
16728,10185328
16729,11717886
16730,13270833
16731,12378111
16732,19141052
16733,21625168
16734,24510960
16735,28463719
16736,16992337
16737,15445719
16738,13083535
16739,9419286
16740,17164807
16741,14077231
16742,16260282
16743,8036084
16744,11753310
16745,13994413
16746,20798789
16747,17235000
16748,15931866
16749,14734231
16750,19533597
16751,26245579
16752,16985856
16753,15223660
16754,11612519
16755,10586519
16756,9438867
16757,13161468
16758,16236259
16759,13413789
16760,15250279
16761,23019072
16762,21005719
16763,11092359
16764,19128139
16765,11354089
16766,14818222
16767,14366172
16768,32403119
16769,8383507
16770,14444432
16771,15651138
16772,8838724
16773,15085060
16774,14082483
16775,14446899
16776,21163609
16777,27370762
16778,13847608
16779,15852182
16780,7183877
16781,25921989
16782,27754792
16783,24352555
16784,17698360
16785,14550643
16786,23295085
16787,21294087
16788,24060971
16789,11413926
16790,13583095
16791,10807362
16792,7848286
16793,19004363
16794,11443937
16795,11661719
16796,15311894
16797,6337197
16798,13822522
16799,8675364
16800,24466517
16801,28003005
16802,15820191
16803,34951455
16804,14409035
16805,14390672
16806,27338287
16807,14667228
16808,14656826
16809,7862496
16810,14006054
16811,15206485
16812,32924153
16813,11665518
16814,14134418
16815,10702893
16816,12253426
16817,19434129
16818,12334149
16819,13111678
16820,13314418
16821,15347543
16822,7699720
16823,11547488
16824,30340308
16825,9972286
16826,28775689
16827,13498701
16828,7278162
16829,18283582
16830,12413359
16831,17113395
16832,29384568
16833,14838815
16834,23075281
16835,13686387
16836,12856747
16837,6946701
16838,13225945
16839,10784748
16840,24591666
16841,32128037
16842,28725173
16843,10833947
16844,12195562
16845,13802478
16846,16255166
16847,21065381
16848,27196064
16849,17622831
16850,19040065
16851,18763970
16852,33460574
16853,14009114
16854,11272717
16855,14395306
16856,13228516
16857,23385550
16858,29984558
16859,17360163
16860,23444919
16861,14165299
16862,21328273
16863,19938274
16864,8323258
16865,11265267
16866,11245606
16867,14866930
16868,11412360
16869,16806692
16870,13618407
16871,11443200
16872,19430555
16873,13108031
16874,13745637
16875,30593287
16876,14341176
16877,26209295
16878,15359564
16879,22168221
16880,16210427
16881,11261849
16882,22060355
16883,15831736
16884,20266142
16885,17153235
16886,13458352
16887,16134822
16888,6413149
16889,13938786
16890,14445756
16891,19560345
16892,16386010
16893,12784522
16894,19271213
16895,11710409
16896,17523112
16897,15159948
16898,17673963
16899,12043852
16900,15181993
16901,13605657
16902,14404962
16903,12306500
16904,9047992
16905,13186369
16906,27785213
16907,30212590
16908,15659894
16909,15638501
16910,14610168
16911,29424099
16912,17519103
16913,24608924
16914,16449436
16915,18815290
16916,9356401
16917,11305061
16918,8010406
16919,6595193
16920,18320034
16921,21588347
16922,18137648
16923,34400687
16924,8893833
16925,12619702
16926,14554042
16927,10361567
16928,17214287
16929,24477963
16930,19373690
16931,12467251
16932,11612120
16933,13188999
16934,14574441
16935,13410800
16936,12261146
16937,22455191
16938,16051341
16939,17748836
16940,12178432
16941,11981811
16942,14171842
16943,28493207
16944,16550037
16945,13350284
16946,24972665
16947,18862921
16948,14323986
16949,18771474
16950,7929084
16951,25764490
16952,10603322
16953,23596268
16954,16638341
16955,17246694
16956,20241752
16957,11915415
16958,14830458
16959,14231767
16960,9452045
16961,29673187
16962,15472233
16963,16097934
16964,16414536
16965,12154203
16966,9587585
16967,14340207
16968,13714037
16969,10816809
16970,22398998
16971,15584335
16972,23424186
16973,22996307
16974,23464946
16975,10531337
16976,15773881
16977,11416828
16978,13236016
16979,12493013
16980,15755381
16981,20129062
16982,16870310
16983,12318763
16984,27187345
16985,19866397
16986,15290937
16987,8628074
16988,11817655
16989,19973472
16990,11651213
16991,18212699
16992,13016942
16993,15501856
16994,13187219
16995,8882462
16996,18775482
16997,16338435
16998,22255606
16999,10173989
17000,9526163
17001,11445574
17002,18895697
17003,13157218
17004,18401605
17005,23212320
17006,7672744
17007,17958445
17008,16480288
17009,28131449
17010,13750414
17011,10405377
17012,37584964
17013,18068725
17014,34046855
17015,21783602
17016,22462727
17017,19975984
17018,16631225
17019,14781056
17020,17355027
17021,11712140
17022,7898266
17023,15005167
17024,9893307
17025,14599318
17026,25674364
17027,23957197
17028,14601323
17029,14278822
17030,14737261
17031,15994515
17032,8807412
17033,16702786
17034,14692950
17035,14199393
17036,12911771
17037,24131271
17038,15278232
17039,17498609
17040,15349756
17041,15494548
17042,17999605
17043,14635746
17044,16405182
17045,16623574
17046,17860356
17047,14894824
17048,19609099
17049,14660259
17050,9892160
17051,13153222
17052,10320567
17053,11242634
17054,15279445
17055,21710253
17056,21554972
17057,10154188
17058,14262535
17059,13653778
17060,26694525
17061,7066271
17062,9973001
17063,11476371
17064,30956715
17065,11682835
17066,11309613
17067,29809042
17068,20393157
17069,32482393
17070,15881015
17071,20872705
17072,9465770
17073,9174631
17074,13501667
17075,15424679
17076,38442731
17077,23712376
17078,11652638
17079,12704039
17080,11948722
17081,10128481
17082,9203635
17083,18289164
17084,18220771
17085,12490927
17086,32304726
17087,21740579
17088,10879107
17089,9021743
17090,14945678
17091,16830916
17092,31875485
17093,15342078
17094,11370427
17095,13631446
17096,18377112
17097,10790196
17098,19601550
17099,15885387
17100,11136605
17101,20014336
17102,13842722
17103,8621928
17104,12378517
17105,9850634
17106,8180490
17107,13301100
17108,16840883
17109,12879122
17110,40614095
17111,21196224
17112,28842563
17113,16668234
17114,20637955
17115,23220175
17116,30483992
17117,17574213
17118,16658011
17119,13368343
17120,14095824
17121,22267793
17122,14601971
17123,16048767
17124,13609456
17125,19472822
17126,13299516
17127,19422258
17128,19846569
17129,8942271
17130,9570418
17131,9359481
17132,12088826
17133,10527590
17134,32211549
17135,10542853
17136,12299950
17137,12079010
17138,12765787
17139,15623086
17140,22961531
17141,19648772
17142,30763685
17143,14289195
17144,14228927
17145,18424195
17146,17628128
17147,23581444
17148,13976504
17149,8525673
17150,12829349
17151,15028580
17152,10409821
17153,14053830
17154,13155276
17155,15050166
17156,9386364
17157,11861164
17158,8985029
17159,8534131
17160,14281904
17161,13928895
17162,16687595
17163,22609747
17164,22754306
17165,15705512
17166,17200358
17167,23117533
17168,13703154
17169,9542559
17170,16792059
17171,14450161
17172,13172477
17173,17520239
17174,12847945
17175,21429454
17176,17299737
17177,15105408
17178,9811555
17179,15475314
17180,16840534
17181,16652364
17182,18549917
17183,18973089
17184,14855807
17185,19450315
17186,10901135
17187,25323749
17188,14544782
17189,23801907
17190,12068459
17191,19531528
17192,16739281
17193,14483919
17194,14097765
17195,17619549
17196,21735494
17197,20909925
17198,14329801
17199,10524193
17200,16949021
17201,22616499
17202,25492674
17203,17877631
17204,13543308
17205,11217843
17206,21278382
17207,15751526
17208,22454828
17209,15605986
17210,13936961
17211,14507347
17212,9035572
17213,10937660
17214,12172973
17215,12909511
17216,22991934
17217,10388968
17218,22907607
17219,20019910
17220,19150429
17221,18674330
17222,17989212
17223,14215837
17224,20820730
17225,22137554
17226,10756755
17227,19673062
17228,13752908
17229,39246793
17230,12768506
17231,23825830
17232,21717749
17233,17041672
17234,15720840
17235,17693888
17236,14365681
17237,10448810
17238,25057649
17239,28076036
17240,17809615
17241,7800606
17242,15154397
17243,21416553
17244,11145000
17245,16819860
17246,28088840
17247,16263761
17248,27427002
17249,14289184
17250,19736866
17251,13734499
17252,17074704
17253,12076860
17254,11512519
17255,11251820
17256,17635036
17257,16006584
17258,10508232
17259,26253926
17260,13504576
17261,17280773
17262,9738889
17263,18132541
17264,27993508
17265,23976909
17266,12346648
17267,36976741
17268,21389819
17269,13090067
17270,9364344
17271,11531882
17272,9655199
17273,16608377
17274,8817640
17275,21004950
17276,14192189
17277,18707262
17278,14350162
17279,14067736
17280,11443368
17281,15668437
17282,12303034
17283,10238321
17284,31999773
17285,23459710
17286,5982372
17287,31167579
17288,4680056
17289,8506867
17290,14476247
17291,8362116
17292,22350524
17293,14022606
17294,14291664
17295,9193010
17296,9182932
17297,15561464
17298,7484071
17299,11875865
17300,21790961
17301,12467142
17302,15527310
17303,12344946
17304,14664608
17305,6108795
17306,17520221
17307,23438638
17308,12369832
17309,14988305
17310,21281102
17311,22179733
17312,8515023
17313,18837959
17314,18513921
17315,15158905
17316,20052782
17317,15193392
17318,11100135
17319,8182259
17320,26052776
17321,10744013
17322,15090836
17323,36351372
17324,27843809
17325,16675965
17326,23478001
17327,22711895
17328,8883844
17329,22369608
17330,11708134
17331,17190286
17332,15779316
17333,11647622
17334,21952461
17335,13475241
17336,13486388
17337,25316701
17338,13071622
17339,13006499
17340,17203911
17341,10964809
17342,14555243
17343,14005471
17344,18536343
17345,22682495
17346,20049157
17347,9687285
17348,13838557
17349,26807282
17350,16765316
17351,14981021
17352,14808789
17353,16148130
17354,11301594
17355,17073644
17356,11226262
17357,24706421
17358,12266238
17359,13148351
17360,29411193
17361,14916390
17362,15371892
17363,10726637
17364,20288062
17365,13320948
17366,10142811
17367,20834041
17368,14446053
17369,15970274
17370,10243154
17371,11401918
17372,15402271
17373,10565589
17374,31889639
17375,22708223
17376,23250385
17377,10100469
17378,18539442
17379,25848729
17380,10166882
17381,14378387
17382,25958127
17383,11151594
17384,14903691
17385,24227912
17386,17874880
17387,22507546
17388,12239233
17389,13079747
17390,11205678
17391,13129272
17392,10892662
17393,15905168
17394,11062092
17395,11099656
17396,11810324
17397,24542106
17398,13782923
17399,13371638
17400,25813283
17401,17742012
17402,16311266
17403,15179410
17404,19247487
17405,9284912
17406,13733772
17407,23739913
17408,13441665
17409,14151779
17410,17136536
17411,16335460
17412,13476415
17413,18906404
17414,13329465
17415,21343775
17416,8699172
17417,17537487
17418,8405293
17419,22945657
17420,14123141
17421,13114946
17422,24229780
17423,15417389
17424,13962118
17425,13646243
17426,10825720
17427,9898377
17428,25335514
17429,9130300
17430,12492224
17431,9458424
17432,19936519
17433,17166889
17434,19328028
17435,16199849
17436,19255214
17437,5988460
17438,12836730
17439,16133285
17440,30737124
17441,8310969
17442,13095419
17443,10677122
17444,17416767
17445,11625250
17446,10459488
17447,18400450
17448,17190694
17449,8360338
17450,13496943
17451,24703715
17452,21858836
17453,18641826
17454,15782563
17455,17565793
17456,17906575
17457,8303069
17458,25423124
17459,20625422
17460,28026282
17461,15639242
17462,10205149
17463,16085906
17464,8114298
17465,27884918
17466,12785840
17467,12805392
17468,8182449
17469,10799138
17470,16481274
17471,18056671
17472,9534974
17473,13402706
17474,13121551
17475,13055896
17476,41999718
17477,20619642
17478,16310836
17479,12077730
17480,25266824
17481,9462167
17482,25654462
17483,10610502
17484,16697066
17485,27403772
17486,10573070
17487,13054233
17488,11017019
17489,15307163
17490,9429637
17491,12240527
17492,17946226
17493,12617695
17494,14613645
17495,15509589
17496,10177725
17497,21083927
17498,12188942
17499,15386737
17500,16522425
17501,17833302
17502,19718721
17503,14489301
17504,16401270
17505,8012076
17506,14465025
17507,24245262
17508,19080545
17509,18491849
17510,15916021
17511,23257068
17512,15728161
17513,16226066
17514,19006518
17515,19159373
17516,9517193
17517,14626905
17518,12804506
17519,20740259
17520,8537405
17521,13900303
17522,19872769
17523,17325944
17524,23895899
17525,23443317
17526,13216704
17527,22476506
17528,15846565
17529,15108844
17530,14851781
17531,10049362
17532,13836848
17533,13020545
17534,13295694
17535,11964834
17536,25270473
17537,10153673
17538,14133201
17539,15332711
17540,11918584
17541,10069144
17542,10893885
17543,9230021
17544,28703463
17545,18046297
17546,22734254
17547,6575224
17548,8928289
17549,16503792
17550,16994758
17551,12205832
17552,15533735
17553,13028238
17554,13537351
17555,36297521
17556,22430218
17557,14571599
17558,21528947
17559,34627333
17560,10331965
17561,21035288
17562,25108590
17563,11071176
17564,26022787
17565,31930667
17566,21757996
17567,19440288
17568,19347764
17569,13006272
17570,20135574
17571,13212709
17572,32947108
17573,17918911
17574,12480602
17575,9108773
17576,14023503
17577,18464866
17578,6734011
17579,17945576
17580,13784168
17581,8418293
17582,25582249
17583,23107729
17584,20581225
17585,10355967
17586,17467377
17587,19500328
17588,20334629
17589,24584508
17590,11753381
17591,19536331
17592,19280343
17593,10761245
17594,14656605
17595,21106568
17596,18083139
17597,11854282
17598,10928548
17599,13143010
17600,24557132
17601,9069321
17602,18009598
17603,10360907
17604,13511204
17605,10666795
17606,15851227
17607,10796678
17608,9691083
17609,30813711
17610,12911715
17611,11559498
17612,19592717
17613,16722869
17614,35921606
17615,21430774
17616,10262004
17617,10358279
17618,33760553
17619,19180290
17620,28148236
17621,9713134
17622,23221246
17623,29572611
17624,23352387
17625,19278882
17626,12687160
17627,14096212
17628,21449461
17629,26392997
17630,15058494
17631,15684183
17632,14757773
17633,26225540
17634,11990293
17635,22987779
17636,21933205
17637,19578473
