index,price
30356,13843599.04331637
30357,19399180.347643245
30358,9160153.12960572
30359,16404622.92882785
30360,28328242.351082213
30361,15790451.385866236
30362,21371158.839775395
30363,12581265.21907759
30364,10151991.960979683
30365,15139995.540296672
30366,16916810.465898775
30367,16388549.984269245
30368,17540427.768849224
30369,29561950.466649864
30370,16818112.687995907
30371,8439957.232561823
30372,21961959.850029394
30373,11037632.162809039
30374,11318955.091455838
30375,16410721.967467455
30376,17896571.44082346
30377,16205776.149463408
30378,14610569.97896594
30379,17031417.934710022
30380,17082891.4985946
30381,15643919.988031972
30382,8073686.452135561
30383,18245983.238957774
30384,13296717.320777144
30385,9838392.181648543
30386,13287753.799041899
30387,10962460.42635704
30388,10815100.577242918
30389,11272790.609184656
30390,11984974.282981966
30391,23116609.442211147
30392,15785876.043769114
30393,30798170.082025412
30394,30493109.560917336
30395,15784727.519274851
30396,9104994.926973477
30397,10629825.385939393
30398,26335989.578928955
30399,10821115.715211408
30400,25800825.48616712
30401,23577059.393771205
30402,11144125.65583731
30403,13782811.776325056
30404,15632052.90515718
30405,11949040.34541731
30406,13393410.087652165
30407,28164918.245114822
30408,12414746.584338885
30409,16713474.85792024
30410,17714861.727408364
30411,11713980.409705032
30412,12775702.92596445
30413,13925530.453119036
30414,11130864.909515133
30415,14175353.326965565
30416,17038160.50749282
30417,31749355.696376927
30418,19367395.47250393
30419,11475565.371819036
30420,17289356.40756971
30421,12319839.607726049
30422,16614384.473278131
30423,11297698.661917815
30424,20107747.981638532
30425,12879043.464128112
30426,26746111.47452638
30427,20652925.629366286
30428,17712563.893821385
30429,14714884.935256833
30430,9154244.905316748
30431,18829919.196843255
30432,11080181.466049261
30433,19487495.093001742
30434,14586684.086995715
30435,11669765.981091945
30436,17582487.47171379
30437,14376249.841677016
30438,18642396.803435244
30439,10780404.940546827
30440,19962534.799017727
30441,11260617.08944224
30442,14044777.17736043
30443,10888793.998775018
30444,30868548.145845536
30445,8505653.587609243
30446,17133513.215587996
30447,18272510.416737776
30448,13641025.651324868
30449,19649470.504396062
30450,8246591.210251033
30451,12810147.208156057
30452,12123358.419974279
30453,21488658.509485833
30454,14278508.47554565
30455,17087379.73795218
30456,12937468.510206334
30457,18719192.9595104
30458,18838737.182570763
30459,13289510.296905397
30460,16724314.10168174
30461,12275748.222675402
30462,13895106.865689866
30463,11988266.362391356
30464,12176831.799841424
30465,30129960.6243541
30466,29732524.95163897
30467,21823136.619012028
30468,13060121.228735669
30469,10800162.920116428
30470,10282656.915056858
30471,13524412.005399166
30472,16285061.727057427
30473,15809779.646976126
30474,12151404.384607079
30475,23299640.356684964
30476,15167517.818614872
30477,11154487.260652933
30478,12393685.246251311
30479,13072272.3105869
30480,11625546.647554513
30481,13280071.714594547
30482,14469279.696463007
30483,16390416.627772285
30484,9603162.46769241
30485,20820173.402636405
30486,15070336.556717709
30487,15280393.563050944
30488,17541838.726539094
30489,16707925.426267961
30490,28894678.305864546
30491,16672996.864222858
30492,15005669.550760785
30493,18305094.411685906
30494,20437923.221988134
30495,18724886.939177923
30496,16729269.023854062
30497,22979561.809525497
30498,18206359.559940718
30499,8940075.926561527
30500,19677353.586364757
30501,26043212.36197347
30502,16995427.332987957
30503,11896100.787282206
30504,12806614.109165603
30505,12878703.346604953
30506,15006976.41115358
30507,7841880.065482526
30508,15015276.647813011
30509,17421128.35697882
30510,17886971.80409889
30511,19431159.880525593
30512,16323800.874388782
30513,12808058.72611385
30514,10273929.016081132
30515,7711196.817862236
30516,7276344.982227562
30517,25523602.92431303
30518,18901736.455876496
30519,10169940.8017529
30520,17552165.70547915
30521,17339556.544417642
30522,7689454.540953118
30523,15184453.00877984
30524,16403144.084930824
30525,14635415.413915992
30526,15013857.267140508
30527,12867967.53174371
30528,11492820.545009412
30529,17774423.478573576
30530,22225010.488731485
30531,28453603.558533613
30532,7389679.193431974
30533,9672430.722257195
30534,15625364.484204775
30535,16114097.500031488
30536,11362454.793987786
30537,12251248.490892038
30538,11573601.242250688
30539,25670824.652766794
30540,12847481.752984751
30541,16216734.853456449
30542,12785364.543689247
30543,18332764.82214366
30544,15911820.41819868
30545,12787175.729900552
30546,14275120.649694182
30547,21603281.412654378
30548,13391232.12025403
30549,9053563.738433732
30550,16985978.426164236
30551,21123889.33604164
30552,11213452.712833708
30553,24657309.0719297
30554,21027285.791296598
30555,13904967.782040035
30556,15188138.724578591
30557,31543897.715824757
30558,17859914.149686124
30559,18813433.16874255
30560,11236718.65101155
30561,17035453.25328529
30562,18313556.478289448
30563,20974677.10668038
30564,9351016.798159258
30565,13566015.462354556
30566,20877432.539234444
30567,14587730.303158257
30568,11837333.302464914
30569,11434710.416893328
30570,13381583.554245165
30571,12701738.829726964
30572,11944611.755537923
30573,15511193.475523382
30574,15616489.79062066
30575,22151348.650206756
30576,17651607.607859775
30577,29259146.00191858
30578,12929086.049720725
30579,12525182.505382905
30580,11961118.083106212
30581,16696505.052178359
30582,16430629.038325597
30583,14752519.62063622
30584,16021388.006660014
30585,12661294.396215344
30586,11356298.974692976
30587,24996001.752377752
30588,11362839.799465818
30589,16666410.744562404
30590,12396602.508150361
30591,24419560.314537425
30592,15574824.929955369
30593,10364732.459818127
30594,14104271.46805375
30595,18203254.36006268
30596,11362990.954773009
30597,33453440.37820831
30598,21294662.617903378
30599,12488423.172586687
30600,13409787.113123745
30601,14106514.896843785
30602,18203823.765806418
30603,12765583.976926256
30604,13363682.728785254
30605,21358136.367173474
30606,14775638.985946901
30607,19971031.910722837
30608,26105204.06306816
30609,8389053.3078795
30610,24087733.445987068
30611,16706813.641473144
30612,14510442.769755343
30613,5854303.537735563
30614,13245667.811182579
30615,16871315.151721865
30616,13152511.017606497
30617,14305958.549914693
30618,12893730.282802027
30619,13854282.273894737
30620,24357100.75344627
30621,22866580.811607346
30622,14231817.80820881
30623,15682535.216692112
30624,12743890.91057076
30625,12020754.967899164
30626,12553147.127236132
30627,17450644.74135676
30628,11575699.08129142
30629,8844675.95105407
30630,16372027.119463501
30631,37634240.183960795
30632,25909427.30662953
30633,19867757.092018437
30634,10808152.986214688
30635,21204617.067635078
30636,14239020.913363345
30637,14778218.48613609
30638,19423326.449999947
30639,11275475.467323503
30640,11086984.663568722
30641,11814372.39406821
30642,25066910.239614002
30643,26138859.229668714
30644,11894674.504918374
30645,19927907.07978816
30646,18483035.273777857
30647,19413611.584104028
30648,16270983.195716005
30649,16145519.502636902
30650,21557834.064638097
30651,16822027.601336367
30652,12923933.831527041
30653,17405409.62672176
30654,7882585.64104455
30655,16871441.250984505
30656,14868757.573153472
30657,20450953.71517686
30658,11722839.691799853
30659,16167415.798561612
30660,18663636.585161168
30661,12031714.386638945
30662,15416676.362728126
30663,29344255.10479991
30664,18844213.65752393
30665,15202925.819119763
30666,9023296.277602125
30667,10550562.170950051
30668,19755907.003309056
30669,13873784.490829853
30670,21246774.771082357
30671,11371808.0560769
30672,11319982.081679177
30673,18422573.908757214
30674,21229915.15127927
30675,7521767.005952208
30676,15790867.80361174
30677,29743193.435590956
30678,11441201.52478367
30679,26418392.38257084
30680,13493132.924610993
30681,11132243.669700827
30682,11038958.020798007
30683,10701918.16430734
30684,14340259.44877485
30685,15038592.054409752
30686,15860328.264083538
30687,9001844.329533085
30688,9665658.928280495
30689,18052353.000787888
30690,7227699.290738121
30691,13767341.185709227
30692,14487315.231644742
30693,31182002.87231256
30694,14283306.387697397
30695,14451779.507890211
30696,10882733.514222123
30697,12805303.875078902
30698,13962994.74478871
30699,32304501.300267532
30700,26566552.178953078
30701,9223545.759955034
30702,12842616.294067135
30703,16300397.37810075
30704,19493375.761348806
30705,13422415.412777422
30706,15121195.941002492
30707,10271687.623528296
30708,12995522.359536862
30709,12203143.974748861
30710,15114663.357719896
30711,22262096.235231433
30712,16052218.032067453
30713,18589648.309640117
30714,25914321.98957626
30715,18814034.684070505
30716,15444244.442278845
30717,17400698.71476913
30718,19869265.347637534
30719,22983198.893494304
30720,26146332.581789393
30721,19853066.82385678
30722,8944295.204822209
30723,12510232.115472417
30724,9289209.673835943
30725,16122301.514590098
30726,14255482.179637002
30727,11117777.49402144
30728,10860010.148311628
30729,12480893.813155929
30730,11138618.267906763
30731,19390253.42223748
30732,22857028.308740955
30733,12413672.511261519
30734,22019188.57021963
30735,30973676.562398452
30736,15605282.737638142
30737,18174276.098123748
30738,12549396.361370487
30739,9955867.023605006
30740,15219705.136169996
30741,20626266.302781023
30742,15355124.76180348
30743,21300675.98771523
30744,16435528.518631266
30745,10201584.063905938
30746,14502088.67900304
30747,26581585.764573276
30748,17520809.40616468
30749,18505492.569579083
30750,10331840.491516657
30751,30507552.385647383
30752,11144282.848648118
30753,18820932.953822017
30754,10127051.784612816
30755,15067023.135482565
30756,15202647.196694653
30757,30732680.837530617
30758,25444681.084290363
30759,27748553.11990855
30760,13701596.914940242
30761,10958911.76961847
30762,30621333.49325197
30763,16191680.634689583
30764,9165633.59206468
30765,13681134.393764082
30766,12400235.431743385
30767,11192105.811040279
30768,19982243.336405266
30769,15646093.940899318
30770,14973013.296292521
30771,10979254.807484943
30772,18585492.1573533
30773,18522341.446963035
30774,13662428.847627115
30775,27712230.265982106
30776,15613568.172223495
30777,17417048.588464282
30778,14411059.296661537
30779,13727936.684334332
30780,9932136.679760406
30781,11298396.614922512
30782,21566311.370539248
30783,10438470.72630649
30784,17848741.20103598
30785,15783113.964279221
30786,16185878.344263716
30787,13677244.298827335
30788,14752161.938095436
30789,16385026.801362356
30790,20052319.393373817
30791,16311695.748491932
30792,28105661.225898094
30793,17307895.18245698
30794,15433787.85738354
30795,24955746.681116603
30796,22195950.371083014
30797,14527549.688560737
30798,20991896.39100161
30799,15180784.157284817
30800,15487088.922731286
30801,11810725.145758098
30802,14053707.98971337
30803,15960299.921278493
30804,12183379.348236755
30805,17734730.711658414
30806,11035436.48944235
30807,7088395.53462046
30808,16473322.899279742
30809,12540772.820852835
30810,17454805.338637948
30811,13436615.172049014
30812,11194744.370173687
30813,29437938.926325645
30814,21614934.486813303
30815,14701815.40870427
30816,14634631.625581492
30817,9601616.236911634
30818,19123824.32802573
30819,17495730.42521864
30820,11058063.935518906
30821,31010256.285924587
30822,23222544.841594525
30823,27853260.074210096
30824,16357861.956793694
30825,14735961.775599346
30826,10969184.167616513
30827,16313319.671060028
30828,11127465.335232826
30829,14667316.25582228
30830,17665614.567320745
30831,13067991.194172421
30832,13361559.576736353
30833,14903449.087156873
30834,21949532.529454086
30835,15772271.883783942
30836,9613719.291712036
30837,26469962.216238476
30838,20034794.445965577
30839,11059773.36254824
30840,10678450.607890809
30841,17737880.319096368
30842,11273683.112765059
30843,15205269.872122724
30844,11955332.567154065
30845,9853043.813452806
30846,20292729.19594986
30847,11617314.485962013
30848,13454167.658929605
30849,22873236.474753283
30850,7939550.9146722285
30851,12399812.805291511
30852,20096500.543804847
30853,10256139.921449348
30854,17097310.850004807
30855,12656216.806846695
30856,15015453.505778395
30857,11253385.671125764
30858,20510742.411491614
30859,14462007.458317883
30860,12251711.584811255
30861,9903156.918893587
30862,17307045.477658678
30863,17872925.45354878
30864,9162741.58429023
30865,27757010.426268805
30866,21970589.998598028
30867,18900840.829816088
30868,19012602.682109937
30869,18872461.705151886
30870,15913814.593044626
30871,8757786.93758274
30872,32485888.76115421
30873,9914070.305503564
30874,17673461.21762656
30875,12384691.872540306
30876,11129484.743051052
30877,29503196.362159826
30878,20816292.58900452
30879,14625284.292547474
30880,16050923.975008292
30881,15747588.86296376
30882,15249102.980341224
30883,13579504.256759468
30884,10205273.219608365
30885,8689998.819907222
30886,10330785.37203477
30887,18411403.496165585
30888,14897646.497654678
30889,14417111.613908872
30890,16488898.297777668
30891,10644162.448300833
30892,14831712.514239594
30893,8116618.8344583
30894,9884374.19981502
30895,14780175.437753119
30896,10186980.289662097
30897,16022661.785639016
30898,12623712.664773002
30899,11959742.091933988
30900,17946788.84291988
30901,10713945.509594902
30902,12067772.276455183
30903,13805236.087791251
30904,13371428.019159649
30905,14948789.755089
30906,9483003.907492612
30907,11604843.906973483
30908,11711127.856763264
30909,15259183.326154897
30910,10946018.555036955
30911,11405232.709342308
30912,12888498.171311356
30913,15453491.641552158
30914,12528220.22822437
30915,24881316.3366446
30916,7948015.429630638
30917,31428155.33512002
30918,11185744.776475962
30919,10524191.019200156
30920,24950136.21042479
30921,19066146.8742889
30922,23039370.695206426
30923,17699489.45528215
30924,14955909.793466307
30925,12904211.930679427
30926,9010597.285382612
30927,13228616.191311032
30928,12430511.412970424
30929,13383599.981642647
30930,8161146.889875409
30931,9408173.513059856
30932,31006858.33026714
30933,17767065.315143276
30934,19822682.81379087
30935,27158242.629128497
30936,16065671.600541107
30937,16779801.280851264
30938,17786604.102459963
30939,10637123.869410586
30940,8701469.628935115
30941,16461735.943853049
30942,22755103.6474524
30943,10823025.371849103
30944,23631073.22585974
30945,19577258.640499502
30946,16587020.988337833
30947,9357010.630479617
30948,15046561.391461112
30949,16185901.995133644
30950,21003231.253552016
30951,21118492.47052804
30952,21707921.380283773
30953,15812302.090701643
30954,14156375.514374696
30955,16894894.445051976
30956,10029985.841919918
30957,13497059.949287768
30958,20864085.048649758
30959,12549103.542046525
30960,13127569.560885414
30961,12348283.818513326
30962,8428495.630757684
30963,9191178.195659716
30964,12182632.786893405
30965,16574193.014136164
30966,11637148.496273946
30967,10950755.895198986
30968,11352237.166858554
30969,31900628.911612414
30970,12973627.622292042
30971,27457561.767379854
30972,16203359.03601728
30973,16252581.349657094
30974,10366541.400593292
30975,11809436.971080612
30976,21742969.306196537
30977,15117832.911397565
30978,21528081.563209336
30979,12653691.533610823
30980,13930119.617818097
30981,14937865.575573087
30982,20931794.028209127
30983,21182572.517102387
30984,19751353.77126093
30985,22662593.244766735
30986,27541578.97998178
30987,10547133.651557375
30988,9660414.79119477
30989,10909318.88909469
30990,12614629.06050299
30991,11356053.079953669
30992,40637778.001423076
30993,23864601.456836123
30994,11080254.639342692
30995,22801744.74165035
30996,14593203.935906913
30997,12752689.513410948
30998,12614397.45544791
30999,19462103.738733124
31000,8938861.0980589
31001,12562296.363582265
31002,16603756.484114988
31003,27038110.9617
31004,9855530.404823592
31005,13729736.495752413
31006,9627536.86889445
31007,10384183.145606468
31008,21286299.840180486
31009,23285918.493617766
31010,13687702.883437127
31011,10571953.732561974
31012,16832177.671193015
31013,17782798.277449124
31014,24008410.732220076
31015,11116019.724126967
31016,10242756.808081971
31017,17496101.442333695
31018,16150278.293187771
31019,18367133.309049446
31020,26614355.1020331
31021,12699726.88555384
31022,18380516.36824981
31023,14136477.19145886
31024,18160032.499012996
31025,36864714.92199915
31026,9243341.608242404
31027,12939124.408835955
31028,18756459.050982572
31029,8016504.144580848
31030,13343206.08656623
31031,13625074.416691275
31032,20270665.19433079
31033,15293751.805594046
31034,17214624.234885387
31035,8957668.845353577
31036,16375456.065567926
31037,20388820.827394705
31038,17252927.966991507
31039,13622280.59193234
31040,16636044.061496526
31041,15789657.950928837
31042,14649762.634909764
31043,14240168.008188633
31044,14906269.556984046
31045,11061107.738011904
31046,26360329.64770883
31047,8844487.33966293
31048,19256392.965319414
31049,16039459.806063097
31050,17294469.59234431
31051,11878996.75551045
31052,36908393.80625661
31053,12126732.681658475
31054,14672685.138894357
31055,23008554.2944528
31056,14923960.552822728
31057,15422053.29632493
31058,10557881.04655889
31059,11510700.192107152
31060,10262797.03285214
31061,18543248.60917993
31062,17966567.51660888
31063,17029806.330807153
31064,13216144.377321342
31065,26702427.40939254
31066,20828936.680742692
31067,6608120.878964711
31068,27293530.79238098
31069,9953876.359244216
31070,24374987.816774342
31071,18717541.593965735
31072,11814966.0801938
31073,24412072.516578984
31074,28166558.975962445
31075,10893933.480325118
31076,28018221.310579017
31077,28028243.564155627
31078,10503379.471035494
31079,20106645.97557448
31080,8674010.380897174
31081,14639235.490911525
31082,15571028.192046477
31083,15688172.684649894
31084,14037827.951307207
31085,18948711.95635001
31086,14278820.30651806
31087,11836487.315673763
31088,14146558.138778387
31089,10081894.959848879
31090,12463912.596450321
31091,41040312.50209312
31092,13353611.200404825
31093,27975720.987474598
31094,11504773.82092889
31095,20679506.364220057
31096,17357254.13220001
31097,14073652.445286607
31098,22703981.299090173
31099,13603088.530966502
31100,12320217.875388917
31101,19704702.46387402
31102,27493100.5665391
31103,11711607.197893543
31104,12227918.240747614
31105,21535255.528259467
31106,12459237.717653628
31107,7608994.387341249
31108,6872497.856616866
31109,21036216.38374349
31110,14436625.03715451
31111,10652079.647348965
31112,13229021.293361088
31113,10715680.93452519
31114,17530764.53338934
31115,10209014.461472875
31116,25354759.76129952
31117,21517411.291516304
31118,6765178.531709347
31119,9289822.758911015
31120,13202845.92572322
31121,30301699.210229676
31122,12137996.350783901
31123,20667404.584060017
31124,21930368.84870425
31125,11109986.435653126
31126,10704460.787340248
31127,14235787.878462572
31128,20183962.20605165
31129,7782538.5796819385
31130,9232195.564845849
31131,9731466.785205143
31132,6680992.163085685
31133,24519903.461922266
31134,12908008.915907992
31135,22419427.699435137
31136,14398023.77210189
31137,15645068.694467828
31138,13030073.833947549
31139,27090857.386928484
31140,8337301.6342689125
31141,11593437.655309025
31142,9019234.174530035
31143,17035633.924019564
31144,13817354.9853299
31145,14104986.961577563
31146,9931603.506718418
31147,24197534.807207834
31148,13672143.241841987
31149,13321729.041027335
31150,16587146.821293792
31151,14587767.881288523
31152,15238312.847648505
31153,29005790.91798202
31154,10509996.91891184
31155,10321085.385355098
31156,14391757.692324268
31157,10549894.841273539
31158,15523233.965882031
31159,14764364.213485524
31160,15382388.28303982
31161,22246095.599957515
31162,11555227.96619469
31163,16907598.18225589
31164,10201955.9385689
31165,14326919.989708517
31166,9370988.855244974
31167,28455412.97472105
31168,20465449.317341447
31169,13984331.991693085
31170,6854881.648421207
31171,25383441.06869874
31172,15486878.539351188
31173,26562108.749958985
31174,31129851.446066078
31175,21939018.557799283
31176,15689511.470260449
31177,12915582.986730322
31178,17055092.945089083
31179,12076112.578615192
31180,16876523.219119683
31181,15913941.89574871
31182,13263128.09909609
31183,20693827.387279473
31184,9884991.431528488
31185,16807018.19795303
31186,16178881.972740432
31187,30558768.851663098
31188,19980171.740967073
31189,15041197.532926884
31190,18096273.702550486
31191,14011793.515142513
31192,16988237.202673167
31193,16722677.107026314
31194,7377361.572591285
31195,10666725.319559986
31196,21008313.757166304
31197,12125974.49080049
31198,12604286.644684013
31199,17716211.135239925
31200,19058670.499088116
31201,15343162.961739654
31202,32312099.502132483
31203,11973851.936756449
31204,16792019.446281772
31205,17903886.83508602
31206,9792275.810815541
31207,29268964.86859336
31208,8926496.366716774
31209,23007432.21371604
31210,9682998.232848866
31211,17133560.13908689
31212,11839129.787253723
31213,19745929.946350936
31214,18461811.409988943
31215,10942838.247010663
31216,18833405.185363717
31217,11998793.49007282
31218,15981104.058050402
31219,28634532.957282357
31220,12328181.08117391
31221,10502331.831762986
31222,15187122.419291226
31223,16156059.472395498
31224,14626653.597079279
31225,14558042.709889041
31226,16971067.290154833
31227,36463661.3409382
31228,14687995.462076517
31229,8619458.716785707
31230,18153669.811250474
31231,21039290.374968104
31232,10541615.438954545
31233,13812428.8276355
31234,16856960.364998292
31235,17163544.69759781
31236,17800199.484997362
31237,9931968.888770867
31238,17173241.58410162
31239,15680217.797872903
31240,11805792.357422119
31241,17507316.33786508
31242,17177659.25274838
31243,17352751.80124234
31244,9403378.320730904
31245,17097728.08250845
31246,14849428.445549766
31247,20821911.088180035
31248,11828828.38032394
31249,15337661.938199433
31250,23333915.99551661
31251,19185314.28581096
31252,11075827.020136734
31253,12730004.504048325
31254,28539151.126159865
31255,15273857.104959972
31256,10557768.249872185
31257,18129034.682178378
31258,11124217.136889279
31259,13701645.52662367
31260,21492430.59105227
31261,13186703.105578693
31262,14495791.361584602
31263,10613991.737387182
31264,32525630.984503645
31265,24561868.30083199
31266,12257770.234648777
31267,17204350.766019262
31268,11216233.896423822
31269,12617396.599394143
31270,24044976.36875078
31271,24876761.478743892
31272,12659890.402844993
31273,9652214.266783508
31274,17887729.637464188
31275,8166757.496228577
31276,14583447.930696404
31277,12215980.72967184
31278,14653030.568014862
31279,24882580.364704564
31280,18249640.357559208
31281,10074415.174757695
31282,17765498.950739104
31283,10783750.725917278
31284,8224231.269753396
31285,11945283.062146995
31286,32381671.432099547
31287,11016243.607566487
31288,17690187.778103
31289,18842200.3981526
31290,15306766.12660272
31291,19487491.034386482
31292,19998414.642159067
31293,9056107.031042788
31294,22598488.413772825
31295,19925762.29202858
31296,14312730.399534762
31297,15751799.978571711
31298,9951309.837251153
31299,15148513.914837781
31300,18487800.42549712
31301,11226633.647200925
31302,16965414.13617997
31303,16092305.766871242
31304,18393560.11746462
31305,13426472.009942465
31306,23305862.457802616
31307,17063361.3744221
31308,14474243.392494675
31309,11626633.320024366
31310,12600737.93706113
31311,32069535.91906921
31312,33295723.665684428
31313,8667186.68392622
31314,18714908.852640174
31315,17679986.107466917
31316,12184775.627516309
31317,8281407.667935388
31318,13081927.637103314
31319,14701069.988726709
31320,8351555.664805182
31321,17126134.54388028
31322,18675494.648434646
31323,20175407.868740655
31324,11186541.649946729
31325,26789827.97020556
31326,13303405.992090506
31327,14642762.390582148
31328,11212350.46161598
31329,20421474.39865318
31330,15323364.34057033
31331,30800557.818914045
31332,14756862.161931602
31333,8957341.286887428
31334,22597685.609125037
31335,21415840.96284153
31336,14825735.092893288
31337,28180245.753350362
31338,12963516.109897066
31339,18186128.56144821
31340,23601650.306538034
31341,25856273.497119904
31342,14340205.8415457
31343,16683596.328420743
31344,20523950.83478162
31345,12246767.162240872
31346,8971005.432553887
31347,11828044.351310667
31348,25248397.732555434
31349,22236472.0867929
31350,20023536.950323004
31351,8942960.887864579
31352,22169257.503172662
31353,17421803.906097863
31354,13341466.775097799
31355,23978350.068386294
31356,18629902.731718887
31357,9818328.390784783
31358,25990557.393109724
31359,11848113.510118261
31360,18021913.446783993
31361,8149231.30348761
31362,17472544.362613294
31363,16078649.884895142
31364,9995214.857257025
31365,18142770.320142545
31366,19502934.403183397
31367,16230620.02512507
31368,10588736.87569349
31369,19815556.386595808
31370,11773218.937290743
31371,15075913.892960649
31372,14672736.243060285
31373,12340195.048907937
31374,21467386.52228062
31375,39412782.6970585
31376,13383468.23120652
31377,12611046.325856851
31378,11686692.968434365
31379,13633667.149476709
31380,16062839.058021022
31381,17333885.006358597
31382,16903390.95191775
31383,21958821.436983522
31384,11959609.398472833
31385,12524035.901565773
31386,17219042.068143386
31387,18232981.432698123
31388,15597345.855035048
31389,13944965.224639444
31390,26213431.956103545
31391,11502610.525335416
31392,15796719.51892832
31393,15189042.731847253
31394,10862513.639079515
31395,16943308.310237214
31396,17973681.432088923
31397,16686926.44975233
31398,11107391.206774723
31399,10603166.03787514
31400,11118436.866652194
31401,18511051.22282263
31402,17720434.144460842
31403,9529961.504186824
31404,9984981.864478081
31405,14667048.422326343
31406,11586181.831788922
31407,12133993.847166078
31408,20037401.232755598
31409,27815023.811080255
31410,16113801.417373415
31411,11679927.164797971
31412,17665751.061543968
31413,16250080.45796829
31414,37745833.4629244
31415,19367962.149191223
31416,22318043.982156597
31417,10713457.266053753
31418,8768025.504593566
31419,12535901.745550426
31420,33585890.19845507
31421,16641808.049520614
31422,15420092.873868706
31423,23605322.78382893
31424,17207173.492575783
31425,8910137.491620174
31426,12338786.732704224
31427,10847331.049559522
31428,20544045.06964703
31429,13099310.737700535
31430,10825480.878273843
31431,14049467.647196634
31432,11372929.573932337
31433,17530973.572336692
31434,15069824.25736243
31435,12719127.966227747
31436,17112794.98032792
31437,20351814.072099753
31438,14061799.085496567
31439,13010691.897367837
31440,18889270.101843152
31441,13013187.370357873
31442,24012475.22246972
31443,10463138.869452838
31444,17353833.085590944
31445,21409505.8228049
31446,18582135.541605543
31447,27342183.139923576
31448,15259242.052235764
31449,26879522.50294255
31450,14116479.261084894
31451,12544713.224517299
31452,16800778.46161434
31453,21505388.555951983
31454,11471938.354717048
31455,15578467.345181838
31456,11117157.419618348
31457,23582628.426084444
31458,10772656.161409846
31459,22777374.437802672
31460,19189397.145969987
31461,17112738.162838742
31462,9686666.638197776
31463,16694052.436268112
31464,16973224.322342023
31465,18720253.932140164
31466,7526406.463326199
31467,17502222.753371637
31468,8838441.032031773
31469,15682146.818474535
31470,14455189.105966544
31471,20297434.951194182
31472,10816176.329023987
31473,15763510.447794694
31474,15578398.682048297
31475,13405940.46449456
31476,12928342.34394036
31477,9864197.391082842
31478,10669384.963328673
31479,15653508.604544051
31480,12694001.263383927
31481,8943981.905699722
31482,26714045.195628304
31483,12755117.894795807
31484,15058960.691860594
31485,10685382.717449253
31486,13884359.218323546
31487,25700960.99587992
31488,12164942.343444005
31489,15582826.26099994
31490,15124497.758680088
31491,21751084.003294542
31492,12657981.656694818
31493,14557100.229969624
31494,10457102.995584995
31495,14567548.764906708
31496,21039856.292000886
31497,24695188.54904231
31498,24911465.637252036
31499,12038335.115788404
31500,9943985.68955327
31501,16604159.694935827
31502,15134116.366368262
31503,10811447.430422733
31504,28780282.338164445
31505,11714771.940862376
31506,18386728.372488026
31507,11795777.068107197
31508,22379190.23441904
31509,10391539.463806521
31510,11927060.487723762
31511,17053799.519055557
31512,18705353.545246825
31513,12958976.509126384
31514,14603221.839876387
31515,15705296.123484878
31516,12020393.19997806
31517,13306144.14900038
31518,16773056.135680515
31519,7127845.549555743
31520,20090700.325663865
31521,15529121.797192898
31522,14474626.8656051
31523,15324287.375836326
31524,16143798.584112348
31525,15327100.383393845
31526,7325394.731320555
31527,14310270.520123819
31528,12875390.542541401
31529,27010570.104430288
31530,10837594.355617696
31531,14313620.339671448
31532,22174883.361488104
31533,17752492.975137178
31534,17765679.989723213
31535,18194635.199847415
31536,14929892.70335668
31537,26205216.49880359
31538,16211706.690496577
31539,14435996.71975463
31540,21542476.96616283
31541,19545213.075962707
31542,12758220.859516282
31543,22532661.362735454
31544,21374385.376187693
31545,14071774.588525102
31546,20174634.050476942
31547,13291259.18863151
31548,12308259.220999982
31549,7628590.602075981
31550,14101773.937543232
31551,20148795.515886646
31552,12798440.533036992
31553,9501195.616767528
31554,30080342.457128793
31555,17304759.63231576
31556,16979621.55203978
31557,16243575.644370157
31558,10205453.682768004
31559,14478017.862598013
31560,21504776.365313046
31561,10890386.949453851
31562,14733503.67219259
31563,30051564.782217726
31564,9515459.182604525
31565,11681442.60417116
31566,11150389.524406647
31567,21609498.46051432
31568,14211634.29096562
31569,22277432.639725626
31570,15922932.142644355
31571,14983775.276251215
31572,10373145.48447271
31573,19881517.082083367
31574,9695774.697896447
31575,22643863.176205575
31576,11870803.780256787
31577,12702631.462098192
31578,17127008.252764218
31579,24112752.675749063
31580,22295533.207648065
31581,15342706.377529554
31582,12736343.558118364
31583,17560263.727689724
31584,10598660.154475661
31585,11967334.952258173
31586,9563194.91756465
31587,32807409.530070134
31588,11202848.189381668
31589,27097695.19308836
31590,12083983.402802415
31591,11439354.776633853
31592,12986034.613153048
31593,9980315.655159904
31594,13306242.875494232
31595,23301133.978379767
31596,12046808.66409416
31597,13265759.501394618
31598,12153511.02077096
31599,19653802.713022735
31600,15209077.795535732
31601,17543873.917329535
31602,11359942.460950121
31603,19957713.277743302
31604,8451075.318737771
31605,14857429.90690586
31606,17375538.220671464
31607,19465145.777031727
31608,10308874.211066112
31609,9862292.961526096
31610,21796988.673274476
31611,18616357.885455955
31612,17478941.65617557
31613,13380148.906821214
31614,18013721.32712051
31615,10902795.725456377
31616,12564276.31933759
31617,11323767.08359657
31618,13542730.393902687
31619,17213903.40026169
31620,6933031.810938442
31621,12452129.721397035
31622,19100987.46514759
31623,22063054.186164137
31624,10243738.446424825
31625,14092810.591646926
31626,14527023.603417452
31627,12781421.806056894
